iyear,country_txt,latitude,longitude,nkill
2017,Lebanon,33.550434,35.370964,0
1992,Lebanon,33.126814,35.376795,0
1980,Israel,30.933888,35.378208,0
1978,Lebanon,33.504254,35.378887,1
1988,Lebanon,33.542004,35.381153,2
1992,Lebanon,33.542004,35.381153,0
1994,Lebanon,33.542004,35.381153,0
1994,Lebanon,33.542004,35.381153,1
1995,Lebanon,33.542004,35.381153,0
1997,Lebanon,33.542004,35.381153,1
1997,Lebanon,33.542004,35.381153,1
2008,Lebanon,33.542004,35.381153,1
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,0
2008,Lebanon,33.542004,35.381153,1
2009,Lebanon,33.542004,35.381153,0
2010,Lebanon,33.542004,35.381153,0
2011,Lebanon,33.542004,35.381153,1
2013,Lebanon,33.542004,35.381153,0
2013,Lebanon,33.542004,35.381153,0
2013,Lebanon,33.542004,35.381153,0
2013,Lebanon,33.542004,35.381153,0
2013,Lebanon,33.542004,35.381153,1
2013,Lebanon,33.542004,35.381153,0
2014,Lebanon,33.542004,35.381153,1
2014,Lebanon,33.542004,35.381153,1
2014,Lebanon,33.542004,35.381153,0
2015,Lebanon,33.542004,35.381153,0
2015,Lebanon,33.542004,35.381153,0
2015,Lebanon,33.542004,35.381153,0
2015,Lebanon,33.542004,35.381153,2
2015,Lebanon,33.542004,35.381153,2
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2016,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,5
2017,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,0
2017,Lebanon,33.542004,35.381153,2
1992,West Bank and Gaza Strip,32.386959,35.382826,1
1991,West Bank and Gaza Strip,32.386684,35.382846,2
1984,Lebanon,33.523047,35.384005,0
1990,Israel,31.451986,35.384288,0
2015,Lebanon,33.5577,35.384777,0
1989,Israel,32.283429,35.384778,1
1989,Israel,32.283429,35.384778,0
1989,Israel,32.283429,35.384778,1
1991,Turkey,37.2626,35.385114,1
1994,Lebanon,33.165833,35.39,0
1998,Lebanon,33.165833,35.39,1
2016,Lebanon,33.542297,35.391373,1
2016,Lebanon,33.542297,35.391373,0
1978,West Bank and Gaza Strip,31.815565,35.395291,4
2006,Lebanon,33.60043,35.398729,4
1983,Lebanon,33.626111,35.4,2
1996,Lebanon,33.139179,35.400552,1
1991,Lebanon,33.139271,35.400588,0
1989,Lebanon,33.566475,35.406007,2
1990,Lebanon,33.566475,35.406007,1
2013,Lebanon,33.56637,35.406025,1
2017,Israel,32.88984,35.40703,0
2017,Israel,32.88984,35.40703,0
2017,Israel,32.88984,35.40703,0
1988,Lebanon,33.225,35.408333,1
2014,Israel,33.050529,35.408516,0
1984,Lebanon,33.193992,35.409673,0
1988,Lebanon,33.193992,35.409673,0
1982,Lebanon,33.193877,35.409981,3
1991,Lebanon,33.561429,35.410688,3
2013,Lebanon,33.561429,35.410688,4
1995,West Bank and Gaza Strip,31.844317,35.414256,2
2006,Israel,32.998651,35.41619,0
1997,Lebanon,33.159038,35.421097,1
1989,Lebanon,33.158916,35.421121,0
1989,Lebanon,33.158916,35.421121,0
1991,Lebanon,33.158916,35.421121,0
1992,Lebanon,33.158916,35.421121,1
1992,Lebanon,33.158916,35.421121,0
1994,Lebanon,33.158916,35.421121,1
1996,Lebanon,33.158916,35.421121,0
1999,Lebanon,33.158916,35.421121,1
1991,Lebanon,33.084615,35.423399,0
2001,Israel,32.451717,35.423474,1
2002,West Bank and Gaza Strip,32.164189,35.423615,2
1994,Lebanon,33.325833,35.424444,1
1983,Lebanon,33.668873,35.424938,0
1984,Lebanon,33.668873,35.424938,0
1984,Lebanon,33.668873,35.424938,0
2016,Lebanon,33.692992,35.426272,0
1991,Lebanon,33.295278,35.428611,2
1980,Lebanon,33.117247,35.42888,0
1986,Lebanon,33.117247,35.42888,1
1986,Lebanon,33.117247,35.42888,1
1987,Lebanon,33.117247,35.42888,2
1991,Lebanon,33.117247,35.42888,2
1992,Lebanon,33.117247,35.42888,0
1994,Lebanon,33.117247,35.42888,2
1996,Lebanon,33.117247,35.42888,0
1996,Lebanon,33.117247,35.42888,0
1997,Lebanon,33.117247,35.42888,0
1980,Lebanon,33.120937,35.431414,0
2001,West Bank and Gaza Strip,31.786405,35.431532,1
1991,Israel,32.199688,35.43735,0
1991,Lebanon,33.36752,35.437449,3
1995,Lebanon,33.36752,35.437449,1
2002,West Bank and Gaza Strip,32.199489,35.437779,4
2002,West Bank and Gaza Strip,32.199489,35.437779,1
1998,West Bank and Gaza Strip,32.018622,35.439803,1
1988,Lebanon,33.176111,35.443333,2
1988,Lebanon,33.176111,35.443333,2
1991,Lebanon,33.176111,35.443333,2
1992,Lebanon,33.176111,35.443333,3
1994,Lebanon,33.176111,35.443333,0
1995,Lebanon,33.176111,35.443333,1
1995,Lebanon,33.176111,35.443333,0
1996,Lebanon,33.176111,35.443333,0
1996,Lebanon,33.176111,35.443333,0
2000,West Bank and Gaza Strip,32.000185,35.444569,0
1996,Israel,31.967743,35.455577,3
1982,Israel,32.243008,35.456097,0
2003,West Bank and Gaza Strip,32.243008,35.456097,4
2004,West Bank and Gaza Strip,32.243008,35.456097,1
2015,West Bank and Gaza Strip,32.243008,35.456097,1
2015,West Bank and Gaza Strip,32.243008,35.456097,0
2016,West Bank and Gaza Strip,32.243008,35.456097,2
1973,Lebanon,33.429566,35.45704,0
1983,Lebanon,33.730949,35.457264,1
1983,Lebanon,33.730949,35.457264,1
1983,Lebanon,33.730949,35.457264,0
1983,Lebanon,33.730949,35.457264,0
1999,Lebanon,33.745731,35.458321,0
2006,Lebanon,33.745731,35.458321,0
2013,Lebanon,33.745731,35.458321,0
1980,Turkey,40.875224,35.46057,0
1985,Lebanon,33.214611,35.461758,2
1986,Lebanon,33.214611,35.461758,2
1992,Lebanon,33.214611,35.461758,0
1996,Lebanon,33.214611,35.461758,1
1979,West Bank and Gaza Strip,31.862497,35.46188,0
1982,West Bank and Gaza Strip,31.862497,35.46188,0
1982,West Bank and Gaza Strip,31.862497,35.46188,0
1984,West Bank and Gaza Strip,31.862497,35.46188,0
1986,West Bank and Gaza Strip,31.862497,35.46188,0
1986,West Bank and Gaza Strip,31.862497,35.46188,0
1988,West Bank and Gaza Strip,31.862497,35.46188,3
1989,West Bank and Gaza Strip,31.862497,35.46188,1
1989,West Bank and Gaza Strip,31.862497,35.46188,1
1990,West Bank and Gaza Strip,31.862497,35.46188,0
1994,West Bank and Gaza Strip,31.862497,35.46188,1
1994,West Bank and Gaza Strip,31.862497,35.46188,0
1994,West Bank and Gaza Strip,31.862497,35.46188,1
1995,West Bank and Gaza Strip,31.862497,35.46188,0
2000,West Bank and Gaza Strip,31.862497,35.46188,0
2000,West Bank and Gaza Strip,31.862497,35.46188,0
2001,West Bank and Gaza Strip,31.862497,35.46188,0
2006,West Bank and Gaza Strip,31.862497,35.46188,1
2013,West Bank and Gaza Strip,31.862497,35.46188,0
1995,Lebanon,33.321761,35.462756,0
1991,Lebanon,33.273328,35.463605,1
1991,Lebanon,33.273567,35.463655,2
1991,Lebanon,33.273567,35.463655,0
1992,Lebanon,33.273567,35.463655,0
1994,Lebanon,33.273567,35.463655,0
1995,Lebanon,33.273567,35.463655,0
1997,Lebanon,33.273567,35.463655,0
1998,Lebanon,33.273567,35.463655,0
2014,Lebanon,33.322702,35.466446,0
2000,Lebanon,33.115648,35.46871,0
2016,West Bank and Gaza Strip,31.951312,35.469022,0
1991,Lebanon,33.302182,35.47066,1
1996,Lebanon,33.302182,35.47066,2
1981,Lebanon,33.319655,35.471882,3
1990,Lebanon,33.319722,35.4725,1
2001,West Bank and Gaza Strip,32.062722,35.474306,0
1987,Lebanon,33.543333,35.475,1
1989,Lebanon,33.543333,35.475,0
1996,Lebanon,33.543333,35.475,1
2001,Israel,32.694332,35.476697,2
1995,Jordan,30.322047,35.478358,0
2003,West Bank and Gaza Strip,32.386571,35.480025,0
1987,Turkey,38.730203,35.48072,0
1996,Turkey,38.730203,35.48072,3
1983,Lebanon,33.789033,35.480735,0
1985,Lebanon,33.789033,35.480735,0
1989,Lebanon,33.789033,35.480735,0
2008,Lebanon,33.789033,35.480735,2
2001,West Bank and Gaza Strip,32.386375,35.480835,1
1996,Lebanon,33.276721,35.480938,1
1980,Turkey,38.730672,35.481961,1
1980,Turkey,38.730672,35.481961,1
1980,Turkey,38.730672,35.481961,1
1979,Turkey,38.729534,35.482517,1
1979,Turkey,38.729534,35.482517,1
1979,Turkey,38.729534,35.482517,1
1979,Turkey,38.729534,35.482517,7
2016,Turkey,38.720489,35.482597,16
2017,Jordan,30.279669,35.483011,0
1994,Lebanon,33.521111,35.483333,0
1981,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,1
1983,Lebanon,33.377007,35.483707,1
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,1
1983,Lebanon,33.377007,35.483707,0
1983,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,1
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1984,Lebanon,33.377007,35.483707,0
1991,Lebanon,33.377007,35.483707,3
2003,Israel,32.441178,35.484694,2
1982,Lebanon,33.620764,35.486081,1
1991,Lebanon,33.620764,35.486081,0
1992,Lebanon,33.228651,35.486409,0
1992,Lebanon,33.228651,35.486409,0
1992,Lebanon,33.228651,35.486409,0
1994,Lebanon,33.228651,35.486409,0
1994,Lebanon,33.228651,35.486409,0
1999,Lebanon,33.228651,35.486409,0
1995,West Bank and Gaza Strip,32.247535,35.487367,0
1974,Israel,33.04924,35.4882,1
1992,Israel,32.246808,35.48904,0
1984,Lebanon,33.861984,35.489986,0
1985,Lebanon,33.861984,35.489986,0
1985,Lebanon,33.861984,35.489986,4
2013,Lebanon,33.861984,35.489986,0
2013,Lebanon,33.861984,35.489986,14
2013,Lebanon,33.861984,35.489986,14
2014,Lebanon,33.861984,35.489986,7
2014,Lebanon,33.861984,35.489986,6
2001,West Bank and Gaza Strip,32.111805,35.490255,2
1991,Israel,32.112357,35.492549,1
1998,Lebanon,33.223889,35.493056,0
2000,Lebanon,33.223889,35.493056,1
1994,Lebanon,33.324271,35.494161,0
2009,West Bank and Gaza Strip,32.099849,35.494431,2
2008,Lebanon,33.852383,35.494852,0
2013,Israel,32.940799,35.495406,0
1981,Israel,32.143792,35.496129,0
2001,Israel,32.442482,35.496686,0
2013,Lebanon,33.856289,35.497362,0
1974,Israel,32.496086,35.498352,7
1984,Israel,32.496086,35.498352,0
1991,Israel,32.496086,35.498352,0
2001,Israel,32.496086,35.498352,2
2002,Israel,32.496086,35.498352,0
2002,Israel,32.496086,35.498352,8
2006,Israel,32.496086,35.498352,0
1982,Lebanon,33.843333,35.498611,0
2015,Lebanon,33.843471,35.498738,24
2015,Lebanon,33.843471,35.498738,23
1980,Lebanon,33.843435,35.498884,0
1990,Lebanon,33.441013,35.498966,6
1982,Lebanon,33.285523,35.49913,0
1982,Lebanon,33.285523,35.49913,0
1983,Lebanon,33.285523,35.49913,1
1973,Lebanon,33.285507,35.5001,0
1982,Lebanon,33.246259,35.5001,0
1982,Lebanon,33.246259,35.5001,0
1982,Lebanon,33.246259,35.5001,3
1985,Lebanon,33.246259,35.5001,9
1988,Lebanon,33.246259,35.5001,0
1988,Lebanon,33.246259,35.5001,0
1989,Lebanon,33.246259,35.5001,0
1989,Lebanon,33.246259,35.5001,0
1989,Lebanon,33.246259,35.5001,0
1990,Lebanon,33.285507,35.5001,1
1991,Lebanon,33.246259,35.5001,3
1991,Lebanon,33.246259,35.5001,0
1992,Lebanon,33.246259,35.5001,0
1992,Lebanon,33.246259,35.5001,0
1995,Lebanon,33.246259,35.5001,0
1995,Lebanon,33.246259,35.5001,0
1996,Lebanon,33.246259,35.5001,8
1996,Lebanon,33.246259,35.5001,8
1996,Lebanon,33.246259,35.5001,1
1998,Lebanon,33.285507,35.5001,0
2005,Lebanon,33.246259,35.5001,0
2006,Lebanon,33.285507,35.5001,6
1986,Israel,33.051193,35.500968,0
1991,Lebanon,33.291968,35.502838,3
1970,Lebanon,33.888523,35.503513,0
1971,Lebanon,33.888523,35.503513,0
1972,Lebanon,33.888523,35.503513,0
1972,Lebanon,33.888523,35.503513,0
1972,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,0
1973,Lebanon,33.888523,35.503513,4
1973,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1974,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,3
1975,Lebanon,33.888523,35.503513,3
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1975,Lebanon,33.888523,35.503513,0
1976,Lebanon,33.888523,35.503513,0
1976,Lebanon,33.888523,35.503513,1
1976,Lebanon,33.888523,35.503513,0
1976,Lebanon,33.888523,35.503513,3
1977,Lebanon,33.888523,35.503513,0
1977,Lebanon,33.888523,35.503513,0
1977,Lebanon,33.888523,35.503513,3
1977,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,98
1978,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,4
1978,Lebanon,33.888523,35.503513,1
1978,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,0
1978,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,4
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,2
1979,Lebanon,33.888523,35.503513,1
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,1
1979,Lebanon,33.888523,35.503513,1
1979,Lebanon,33.888523,35.503513,1
1979,Lebanon,33.888523,35.503513,1
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,7
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,3
1979,Lebanon,33.888523,35.503513,6
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1979,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,4
1980,Lebanon,33.888523,35.503513,8
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,7
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,2
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,2
1980,Lebanon,33.888523,35.503513,2
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,2
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,2
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,1
1980,Lebanon,33.888523,35.503513,14
1980,Lebanon,33.888523,35.503513,12
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1980,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,2
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,4
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,4
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,83
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,1
1981,Lebanon,33.888523,35.503513,66
1981,Lebanon,33.888523,35.503513,5
1981,Lebanon,33.888523,35.503513,0
1981,Lebanon,33.888523,35.503513,11
1981,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,7
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,8
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,3
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,3
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,4
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,12
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,1
1982,Lebanon,33.888523,35.503513,3
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,21
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,4
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,2
1982,Lebanon,33.888523,35.503513,0
1982,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,22
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,63
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,1
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,2
1983,Lebanon,33.888523,35.503513,0
1983,Lebanon,33.888523,35.503513,0
