"","region_txt","date","sum"
"2475","South America",1979-07-01 10:00:00,8
"2476","South America",1979-08-01 10:00:00,24
"2477","South America",1979-09-01 10:00:00,14
"2478","South America",1979-10-01 10:00:00,9
"2479","South America",1979-11-01 11:00:00,25
"2480","South America",1979-12-01 11:00:00,10
"2481","South America",1980-01-01 11:00:00,7
"2482","South America",1980-02-01 11:00:00,8
"2483","South America",1980-03-01 11:00:00,10
"2484","South America",1980-04-01 10:00:00,8
"2485","South America",1980-05-01 10:00:00,11
"2486","South America",1980-06-01 10:00:00,22
"2487","South America",1980-07-01 10:00:00,3
"2488","South America",1980-08-01 10:00:00,7
"2489","South America",1980-09-01 10:00:00,15
"2490","South America",1980-10-01 10:00:00,24
"2491","South America",1980-11-01 11:00:00,14
"2492","South America",1980-12-01 11:00:00,77
"2493","South America",1981-01-01 11:00:00,27
"2494","South America",1981-02-01 11:00:00,8
"2495","South America",1981-03-01 10:00:00,31
"2496","South America",1981-04-01 10:00:00,63
"2497","South America",1981-05-01 10:00:00,16
"2498","South America",1981-06-01 10:00:00,4
"2499","South America",1981-07-01 10:00:00,95
"2500","South America",1981-08-01 10:00:00,15
"2501","South America",1981-09-01 10:00:00,27
"2502","South America",1981-10-01 10:00:00,50
"2503","South America",1981-11-01 11:00:00,32
"2504","South America",1981-12-01 11:00:00,34
"2505","South America",1982-01-01 11:00:00,24
"2506","South America",1982-02-01 11:00:00,18
"2507","South America",1982-03-01 11:00:00,106
"2508","South America",1982-04-01 11:00:00,51
"2509","South America",1982-05-01 10:00:00,49
"2510","South America",1982-06-01 10:00:00,69
"2511","South America",1982-07-01 10:00:00,29
"2512","South America",1982-08-01 10:00:00,76
"2513","South America",1982-09-01 10:00:00,29
"2514","South America",1982-10-01 10:00:00,78
"2515","South America",1982-11-01 11:00:00,92
"2516","South America",1982-12-01 11:00:00,51
"2517","South America",1983-01-01 11:00:00,205
"2518","South America",1983-02-01 11:00:00,340
"2519","South America",1983-03-01 11:00:00,62
"2520","South America",1983-04-01 10:00:00,271
"2521","South America",1983-05-01 10:00:00,318
"2522","South America",1983-06-01 10:00:00,151
"2523","South America",1983-07-01 10:00:00,111
"2524","South America",1983-08-01 10:00:00,123
"2525","South America",1983-09-01 10:00:00,171
"2526","South America",1983-10-01 10:00:00,151
"2527","South America",1983-11-01 11:00:00,160
"2528","South America",1983-12-01 11:00:00,216
"2529","South America",1984-01-01 11:00:00,171
"2530","South America",1984-02-01 11:00:00,68
"2531","South America",1984-03-01 11:00:00,184
"2532","South America",1984-04-01 10:00:00,208
"2533","South America",1984-05-01 10:00:00,185
"2534","South America",1984-06-01 10:00:00,283
"2535","South America",1984-07-01 10:00:00,615
"2536","South America",1984-08-01 10:00:00,370
"2537","South America",1984-09-01 10:00:00,426
"2538","South America",1984-10-01 10:00:00,123
"2539","South America",1984-11-01 11:00:00,194
"2540","South America",1984-12-01 11:00:00,168
"2541","South America",1985-01-01 11:00:00,96
"2542","South America",1985-02-01 11:00:00,179
"2543","South America",1985-03-01 11:00:00,99
"2544","South America",1985-04-01 10:00:00,48
"2545","South America",1985-05-01 10:00:00,189
"2546","South America",1985-06-01 10:00:00,215
"2547","South America",1985-07-01 10:00:00,82
"2548","South America",1985-08-01 10:00:00,135
"2549","South America",1985-09-01 10:00:00,79
"2550","South America",1985-10-01 10:00:00,177
"2551","South America",1985-11-01 11:00:00,282
"2552","South America",1985-12-01 11:00:00,119
"2553","South America",1986-01-01 11:00:00,55
"2554","South America",1986-02-01 11:00:00,152
"2555","South America",1986-03-01 11:00:00,148
"2556","South America",1986-04-01 10:00:00,82
"2557","South America",1986-05-01 10:00:00,144
"2558","South America",1986-06-01 10:00:00,144
"2559","South America",1986-07-01 10:00:00,104
"2560","South America",1986-08-01 10:00:00,127
"2561","South America",1986-09-01 10:00:00,77
"2562","South America",1986-10-01 10:00:00,122
"2563","South America",1986-11-01 11:00:00,125
"2564","South America",1986-12-01 11:00:00,71
"2565","South America",1987-01-01 11:00:00,104
"2566","South America",1987-02-01 11:00:00,100
"2567","South America",1987-03-01 11:00:00,94
"2568","South America",1987-04-01 10:00:00,267
"2569","South America",1987-05-01 10:00:00,98
"2570","South America",1987-06-01 10:00:00,157
"2571","South America",1987-07-01 10:00:00,98
"2572","South America",1987-08-01 10:00:00,122
"2573","South America",1987-09-01 10:00:00,117
"2574","South America",1987-10-01 10:00:00,167
"2575","South America",1987-11-01 11:00:00,64
"2576","South America",1987-12-01 11:00:00,62
"2577","South America",1988-01-01 11:00:00,241
"2578","South America",1988-02-01 11:00:00,135
"2579","South America",1988-03-01 11:00:00,128
"2580","South America",1988-04-01 10:00:00,224
"2581","South America",1988-05-01 10:00:00,108
"2582","South America",1988-06-01 10:00:00,203
"2583","South America",1988-07-01 10:00:00,142
"2584","South America",1988-08-01 10:00:00,169
"2585","South America",1988-09-01 10:00:00,98
"2586","South America",1988-10-01 10:00:00,130
"2587","South America",1988-11-01 11:00:00,329
"2588","South America",1988-12-01 11:00:00,117
"2589","South America",1989-01-01 11:00:00,292
"2590","South America",1989-02-01 11:00:00,233
"2591","South America",1989-03-01 11:00:00,181
"2592","South America",1989-04-01 10:00:00,181
"2593","South America",1989-05-01 10:00:00,165
"2594","South America",1989-06-01 10:00:00,266
"2595","South America",1989-07-01 10:00:00,269
"2596","South America",1989-08-01 10:00:00,69
"2597","South America",1989-09-01 10:00:00,63
"2598","South America",1989-10-01 10:00:00,286
"2599","South America",1989-11-01 11:00:00,199
"2600","South America",1989-12-01 11:00:00,135
"2601","South America",1990-01-01 11:00:00,212
"2602","South America",1990-02-01 11:00:00,187
"2603","South America",1990-03-01 11:00:00,194
"2604","South America",1990-04-01 10:00:00,269
"2605","South America",1990-05-01 10:00:00,100
"2606","South America",1990-06-01 10:00:00,203
"2607","South America",1990-07-01 10:00:00,230
"2608","South America",1990-08-01 10:00:00,80
"2609","South America",1990-09-01 10:00:00,81
"2610","South America",1990-10-01 10:00:00,126
"2611","South America",1990-11-01 11:00:00,106
"2612","South America",1990-12-01 11:00:00,73
"2613","South America",1991-01-01 11:00:00,130
"2614","South America",1991-02-01 11:00:00,186
"2615","South America",1991-03-01 11:00:00,28
"2616","South America",1991-04-01 10:00:00,104
"2617","South America",1991-05-01 10:00:00,118
"2618","South America",1991-06-01 10:00:00,291
"2619","South America",1991-07-01 10:00:00,160
"2620","South America",1991-08-01 10:00:00,314
"2621","South America",1991-09-01 10:00:00,320
"2622","South America",1991-10-01 10:00:00,266
"2623","South America",1991-11-01 11:00:00,190
"2624","South America",1991-12-01 11:00:00,131
"2625","South America",1992-01-01 11:00:00,287
"2626","South America",1992-02-01 11:00:00,75
"2627","South America",1992-03-01 10:00:00,130
"2628","South America",1992-04-01 10:00:00,82
"2629","South America",1992-05-01 10:00:00,189
"2630","South America",1992-06-01 10:00:00,69
"2631","South America",1992-07-01 10:00:00,88
"2632","South America",1992-08-01 10:00:00,101
"2633","South America",1992-09-01 10:00:00,120
"2634","South America",1992-10-01 10:00:00,130
"2635","South America",1992-11-01 11:00:00,156
"2636","South America",1992-12-01 11:00:00,109
"2637","South America",1994-01-01 11:00:00,23
"2638","South America",1994-02-01 11:00:00,15
"2639","South America",1994-03-01 11:00:00,13
"2640","South America",1994-04-01 10:00:00,15
"2641","South America",1994-05-01 10:00:00,17
"2642","South America",1994-06-01 10:00:00,3
"2643","South America",1994-07-01 10:00:00,131
"2644","South America",1994-08-01 10:00:00,29
"2645","South America",1994-09-01 10:00:00,2
"2646","South America",1994-10-01 10:00:00,48
"2647","South America",1994-11-01 11:00:00,40
"2648","South America",1994-12-01 11:00:00,70
"2649","South America",1995-01-01 11:00:00,23
"2650","South America",1995-02-01 11:00:00,44
"2651","South America",1995-03-01 11:00:00,31
"2652","South America",1995-04-01 10:00:00,6
"2653","South America",1995-05-01 10:00:00,17
"2654","South America",1995-06-01 10:00:00,32
"2655","South America",1995-07-01 10:00:00,69
"2656","South America",1995-08-01 10:00:00,86
"2657","South America",1995-09-01 10:00:00,42
"2658","South America",1995-10-01 10:00:00,250
"2659","South America",1995-11-01 11:00:00,16
"2660","South America",1995-12-01 11:00:00,34
"2661","South America",1996-01-01 11:00:00,13
"2662","South America",1996-02-01 11:00:00,34
"2663","South America",1996-03-01 11:00:00,35
"2664","South America",1996-04-01 10:00:00,128
"2665","South America",1996-05-01 10:00:00,77
"2666","South America",1996-06-01 10:00:00,54
"2667","South America",1996-07-01 10:00:00,40
"2668","South America",1996-08-01 10:00:00,98
"2669","South America",1996-09-01 10:00:00,77
"2670","South America",1996-10-01 10:00:00,59
"2671","South America",1996-11-01 11:00:00,53
"2672","South America",1996-12-01 11:00:00,57
"2673","South America",1997-01-01 11:00:00,92
"2674","South America",1997-02-01 11:00:00,87
"2675","South America",1997-03-01 11:00:00,63
"2676","South America",1997-04-01 10:00:00,24
"2677","South America",1997-05-01 10:00:00,76
"2678","South America",1997-06-01 10:00:00,49
"2679","South America",1997-07-01 10:00:00,132
"2680","South America",1997-08-01 10:00:00,104
"2681","South America",1997-09-01 10:00:00,102
"2682","South America",1997-10-01 10:00:00,120
"2683","South America",1997-11-01 11:00:00,130
"2684","South America",1997-12-01 11:00:00,338
"2685","South America",1998-01-01 11:00:00,0
"2686","South America",1998-02-01 11:00:00,13
"2687","South America",1998-03-01 11:00:00,4
"2688","South America",1998-04-01 10:00:00,16
"2689","South America",1998-05-01 10:00:00,33
"2690","South America",1998-06-01 10:00:00,0
"2691","South America",1998-07-01 10:00:00,1
"2692","South America",1998-08-01 10:00:00,288
"2693","South America",1998-09-01 10:00:00,8
"2694","South America",1998-10-01 10:00:00,92
"2695","South America",1998-11-01 11:00:00,114
"2696","South America",1998-12-01 11:00:00,30
"2697","South America",1999-01-01 11:00:00,20
"2698","South America",1999-02-01 11:00:00,3
"2699","South America",1999-03-01 11:00:00,9
"2700","South America",1999-04-01 10:00:00,1
"2701","South America",1999-05-01 10:00:00,1
"2702","South America",1999-06-01 10:00:00,59
"2703","South America",1999-07-01 10:00:00,51
"2704","South America",1999-08-01 10:00:00,21
"2705","South America",1999-09-01 10:00:00,9
"2706","South America",1999-10-01 10:00:00,31
"2707","South America",1999-11-01 11:00:00,16
"2708","South America",1999-12-01 11:00:00,72
"2709","South America",2000-01-01 11:00:00,12
"2710","South America",2000-02-01 11:00:00,59
"2711","South America",2000-03-01 11:00:00,44
"2712","South America",2000-04-01 10:00:00,21
"2713","South America",2000-05-01 10:00:00,2
"2714","South America",2000-06-01 10:00:00,1
"2715","South America",2000-07-01 10:00:00,28
"2716","South America",2000-08-01 10:00:00,18
"2717","South America",2000-09-01 11:00:00,90
"2718","South America",2000-10-01 11:00:00,59
"2719","South America",2000-11-01 11:00:00,39
"2720","South America",2000-12-01 11:00:00,57
"2721","South America",2001-01-01 11:00:00,144
"2722","South America",2001-02-01 11:00:00,26
"2723","South America",2001-03-01 11:00:00,12
"2724","South America",2001-04-01 10:00:00,62
"2725","South America",2001-05-01 10:00:00,50
"2726","South America",2001-06-01 10:00:00,0
"2727","South America",2001-07-01 10:00:00,2
"2728","South America",2001-08-01 10:00:00,73
"2729","South America",2001-09-01 10:00:00,20
"2730","South America",2001-10-01 10:00:00,88
"2731","South America",2001-11-01 11:00:00,61
"2732","South America",2001-12-01 11:00:00,55
"2733","South America",2002-01-01 11:00:00,55
"2734","South America",2002-02-01 11:00:00,14
"2735","South America",2002-03-01 11:00:00,20
"2736","South America",2002-04-01 10:00:00,38
"2737","South America",2002-05-01 10:00:00,145
"2738","South America",2002-06-01 10:00:00,17
"2739","South America",2002-07-01 10:00:00,21
"2740","South America",2002-08-01 10:00:00,20
"2741","South America",2002-09-01 10:00:00,17
"2742","South America",2002-10-01 10:00:00,13
"2743","South America",2002-11-01 11:00:00,7
"2744","South America",2002-12-01 11:00:00,2
"2745","South America",2003-01-01 11:00:00,64
"2746","South America",2003-02-01 11:00:00,52
"2747","South America",2003-03-01 11:00:00,11
"2748","South America",2003-04-01 10:00:00,5
"2749","South America",2003-05-01 10:00:00,8
"2750","South America",2003-06-01 10:00:00,4
"2751","South America",2003-07-01 10:00:00,9
"2752","South America",2003-08-01 10:00:00,7
"2753","South America",2003-09-01 10:00:00,11
"2754","South America",2003-10-01 10:00:00,12
"2755","South America",2003-11-01 11:00:00,1
"2756","South America",2003-12-01 11:00:00,7
"2757","South America",2004-01-01 11:00:00,17
"2758","South America",2004-02-01 11:00:00,0
"2759","South America",2004-03-01 11:00:00,3
"2760","South America",2004-05-01 10:00:00,14
"2761","South America",2004-06-01 10:00:00,19
"2762","South America",2004-07-01 10:00:00,11
"2763","South America",2004-08-01 10:00:00,20
"2764","South America",2004-09-01 10:00:00,5
"2765","South America",2004-11-01 11:00:00,0
"2766","South America",2005-01-01 11:00:00,21
"2767","South America",2005-02-01 11:00:00,5
"2768","South America",2005-04-01 10:00:00,23
"2769","South America",2005-05-01 10:00:00,16
"2770","South America",2005-06-01 10:00:00,2
"2771","South America",2005-07-01 10:00:00,16
"2772","South America",2005-08-01 10:00:00,39
"2773","South America",2005-10-01 10:00:00,5
"2774","South America",2005-11-01 11:00:00,3
"2775","South America",2005-12-01 11:00:00,22
"2776","South America",2006-01-01 11:00:00,9
"2777","South America",2006-02-01 11:00:00,26
"2778","South America",2006-04-01 11:00:00,7
"2779","South America",2006-05-01 10:00:00,5
"2780","South America",2006-06-01 10:00:00,17
"2781","South America",2006-07-01 10:00:00,8
"2782","South America",2006-08-01 10:00:00,11
"2783","South America",2006-10-01 10:00:00,2
"2784","South America",2006-11-01 11:00:00,0
"2785","South America",2006-12-01 11:00:00,8
"2786","South America",2007-01-01 11:00:00,8
"2787","South America",2007-03-01 11:00:00,5
"2788","South America",2007-04-01 10:00:00,14
"2789","South America",2007-05-01 10:00:00,6
"2790","South America",2007-06-01 10:00:00,9
"2791","South America",2007-07-01 10:00:00,0
"2792","South America",2007-08-01 10:00:00,2
"2793","South America",2007-09-01 10:00:00,1
"2794","South America",2007-10-01 10:00:00,10
"2795","South America",2007-11-01 11:00:00,15
"2796","South America",2007-12-01 11:00:00,13
"2797","South America",2008-01-01 11:00:00,17
"2798","South America",2008-02-01 11:00:00,14
"2799","South America",2008-03-01 11:00:00,0
"2800","South America",2008-04-01 11:00:00,3
"2801","South America",2008-05-01 10:00:00,5
"2802","South America",2008-06-01 10:00:00,7
"2803","South America",2008-07-01 10:00:00,8
"2804","South America",2008-08-01 10:00:00,17
"2805","South America",2008-09-01 10:00:00,5
"2806","South America",2008-10-01 10:00:00,9
"2807","South America",2008-11-01 11:00:00,6
"2808","South America",2008-12-01 11:00:00,18
"2809","South America",2009-01-01 11:00:00,2
"2810","South America",2009-02-01 11:00:00,32
"2811","South America",2009-03-01 11:00:00,1
"2812","South America",2009-04-01 11:00:00,23
"2813","South America",2009-05-01 10:00:00,4
"2814","South America",2009-06-01 10:00:00,4
"2815","South America",2009-07-01 10:00:00,13
"2816","South America",2009-08-01 10:00:00,19
"2817","South America",2009-09-01 10:00:00,11
"2818","South America",2009-10-01 10:00:00,13
"2819","South America",2009-11-01 11:00:00,11
"2820","South America",2009-12-01 11:00:00,3
"2821","South America",2010-01-01 11:00:00,0
"2822","South America",2010-02-01 11:00:00,7
"2823","South America",2010-03-01 11:00:00,9
"2824","South America",2010-04-01 11:00:00,8
"2825","South America",2010-05-01 10:00:00,11
"2826","South America",2010-06-01 10:00:00,14
"2827","South America",2010-07-01 10:00:00,1
"2828","South America",2010-08-01 10:00:00,1
"2829","South America",2010-09-01 10:00:00,1
"2830","South America",2010-10-01 10:00:00,0
"2831","South America",2010-11-01 11:00:00,6
"2832","South America",2010-12-01 11:00:00,0
"2833","South America",2011-01-01 11:00:00,3
"2834","South America",2011-02-01 11:00:00,3
"2835","South America",2011-03-01 11:00:00,4
"2836","South America",2011-04-01 11:00:00,3
"2837","South America",2011-05-01 10:00:00,17
"2838","South America",2011-06-01 10:00:00,1
"2839","South America",2011-11-01 11:00:00,9
"2840","South America",2011-12-01 11:00:00,3
"2841","South America",2012-01-01 11:00:00,12
"2842","South America",2012-02-01 11:00:00,23
"2843","South America",2012-03-01 11:00:00,22
"2844","South America",2012-04-01 10:00:00,25
"2845","South America",2012-05-01 10:00:00,30
"2846","South America",2012-06-01 10:00:00,13
"2847","South America",2012-07-01 10:00:00,13
"2848","South America",2012-08-01 10:00:00,19
"2849","South America",2012-09-01 10:00:00,1
"2850","South America",2012-10-01 10:00:00,15
"2851","South America",2012-11-01 11:00:00,5
"2852","South America",2012-12-01 11:00:00,2
"2853","South America",2013-01-01 11:00:00,12
"2854","South America",2013-02-01 11:00:00,15
"2855","South America",2013-03-01 11:00:00,4
"2856","South America",2013-04-01 11:00:00,19
"2857","South America",2013-05-01 10:00:00,23
"2858","South America",2013-06-01 10:00:00,11
"2859","South America",2013-07-01 10:00:00,20
"2860","South America",2013-08-01 10:00:00,28
"2861","South America",2013-09-01 10:00:00,0
"2862","South America",2013-10-01 10:00:00,4
"2863","South America",2013-11-01 11:00:00,8
"2864","South America",2013-12-01 11:00:00,16
"2865","South America",2014-01-01 11:00:00,11
"2866","South America",2014-02-01 11:00:00,12
"2867","South America",2014-03-01 11:00:00,30
"2868","South America",2014-04-01 11:00:00,15
"2869","South America",2014-05-01 10:00:00,4
"2870","South America",2014-06-01 10:00:00,10
"2871","South America",2014-07-01 10:00:00,7
"2872","South America",2014-08-01 10:00:00,17
"2873","South America",2014-09-01 10:00:00,14
"2874","South America",2014-10-01 10:00:00,10
"2875","South America",2014-11-01 11:00:00,12
"2876","South America",2014-12-01 11:00:00,15
"2877","South America",2015-01-01 11:00:00,4
"2878","South America",2015-02-01 11:00:00,12
"2879","South America",2015-03-01 11:00:00,8
"2880","South America",2015-04-01 11:00:00,16
"2881","South America",2015-05-01 10:00:00,14
"2882","South America",2015-06-01 10:00:00,19
"2883","South America",2015-07-01 10:00:00,18
"2884","South America",2015-08-01 10:00:00,9
"2885","South America",2015-09-01 10:00:00,6
"2886","South America",2015-10-01 10:00:00,13
"2887","South America",2015-11-01 11:00:00,2
"2888","South America",2015-12-01 11:00:00,7
"2889","South America",2016-01-01 11:00:00,2
"2890","South America",2016-02-01 11:00:00,8
"2891","South America",2016-03-01 11:00:00,4
"2892","South America",2016-04-01 11:00:00,16
"2893","South America",2016-05-01 10:00:00,6
"2894","South America",2016-06-01 10:00:00,5
"2895","South America",2016-07-01 10:00:00,8
"2896","South America",2016-08-01 10:00:00,13
"2897","South America",2016-09-01 10:00:00,5
"2898","South America",2016-10-01 10:00:00,3
"2899","South America",2016-11-01 11:00:00,10
"2900","South America",2016-12-01 11:00:00,7
"2901","South America",2017-01-01 11:00:00,8
"2902","South America",2017-02-01 11:00:00,4
"2903","South America",2017-03-01 11:00:00,13
"2904","South America",2017-04-01 11:00:00,8
"2905","South America",2017-05-01 10:00:00,4
"2906","South America",2017-06-01 10:00:00,9
"2907","South America",2017-07-01 10:00:00,4
"2908","South America",2017-08-01 10:00:00,6
"2909","South America",2017-09-01 10:00:00,11
"2910","South America",2017-10-01 11:00:00,12
"2911","South America",2017-11-01 11:00:00,17
"2912","South America",2017-12-01 11:00:00,5
"2913","South Asia",1970-11-01 10:00:00,4
"2914","South Asia",1972-02-01 11:00:00,0
"2915","South Asia",1973-05-01 10:00:00,0
"2916","South Asia",1974-02-01 11:00:00,0
"2917","South Asia",1974-12-01 11:00:00,0
"2918","South Asia",1975-01-01 11:00:00,4
"2919","South Asia",1975-02-01 11:00:00,1
"2920","South Asia",1975-07-01 10:00:00,1
"2921","South Asia",1976-05-01 10:00:00,0
"2922","South Asia",1976-09-01 10:00:00,0
"2923","South Asia",1976-10-01 10:00:00,1
"2924","South Asia",1977-01-01 11:00:00,0
"2925","South Asia",1977-09-01 10:00:00,0
"2926","South Asia",1978-08-01 10:00:00,5
"2927","South Asia",1979-01-01 11:00:00,3
"2928","South Asia",1979-02-01 11:00:00,8
"2929","South Asia",1979-03-01 11:00:00,1
"2930","South Asia",1979-04-01 10:00:00,4
"2931","South Asia",1979-06-01 10:00:00,1
"2932","South Asia",1979-07-01 10:00:00,2
"2933","South Asia",1979-08-01 10:00:00,60
"2934","South Asia",1979-09-01 10:00:00,9
"2935","South Asia",1979-11-01 11:00:00,0
"2936","South Asia",1979-12-01 11:00:00,4
"2937","South Asia",1980-01-01 11:00:00,3
"2938","South Asia",1980-03-01 11:00:00,5
"2939","South Asia",1980-04-01 10:00:00,3
"2940","South Asia",1980-05-01 10:00:00,23
"2941","South Asia",1980-08-01 10:00:00,6
"2942","South Asia",1980-11-01 11:00:00,0
"2943","South Asia",1980-12-01 11:00:00,0
"2944","South Asia",1981-01-01 11:00:00,6
"2945","South Asia",1981-02-01 11:00:00,1
"2946","South Asia",1981-03-01 10:00:00,1
"2947","South Asia",1981-04-01 10:00:00,4
"2948","South Asia",1981-05-01 10:00:00,6
"2949","South Asia",1981-06-01 10:00:00,0
"2950","South Asia",1981-07-01 10:00:00,0
"2951","South Asia",1981-08-01 10:00:00,0
"2952","South Asia",1981-09-01 10:00:00,12
"2953","South Asia",1981-10-01 10:00:00,4
"2954","South Asia",1981-11-01 11:00:00,3
"2955","South Asia",1981-12-01 11:00:00,0
"2956","South Asia",1982-02-01 11:00:00,20
"2957","South Asia",1982-03-01 11:00:00,0
"2958","South Asia",1982-06-01 10:00:00,33
"2959","South Asia",1982-08-01 10:00:00,1
"2960","South Asia",1982-09-01 10:00:00,3
"2961","South Asia",1982-10-01 10:00:00,17
"2962","South Asia",1982-11-01 11:00:00,0
"2963","South Asia",1982-12-01 11:00:00,0
"2964","South Asia",1983-01-01 11:00:00,0
"2965","South Asia",1983-02-01 11:00:00,1
"2966","South Asia",1983-03-01 11:00:00,11
"2967","South Asia",1983-04-01 10:00:00,4
"2968","South Asia",1983-06-01 10:00:00,5
"2969","South Asia",1983-07-01 10:00:00,8
"2970","South Asia",1983-08-01 10:00:00,5
"2971","South Asia",1983-09-01 10:00:00,6
"2972","South Asia",1983-10-01 10:00:00,14
"2973","South Asia",1983-11-01 11:00:00,20
"2974","South Asia",1983-12-01 11:00:00,1
"2975","South Asia",1984-02-01 11:00:00,21
"2976","South Asia",1984-03-01 11:00:00,41
"2977","South Asia",1984-04-01 10:00:00,63
"2978","South Asia",1984-05-01 10:00:00,34
"2979","South Asia",1984-06-01 10:00:00,44
"2980","South Asia",1984-07-01 10:00:00,13
"2981","South Asia",1984-08-01 10:00:00,64
"2982","South Asia",1984-09-01 10:00:00,53
"2983","South Asia",1984-10-01 10:00:00,4
"2984","South Asia",1984-11-01 11:00:00,185
"2985","South Asia",1984-12-01 11:00:00,171
"2986","South Asia",1985-01-01 11:00:00,47
"2987","South Asia",1985-02-01 11:00:00,13
"2988","South Asia",1985-03-01 11:00:00,4
"2989","South Asia",1985-04-01 10:00:00,65
"2990","South Asia",1985-05-01 10:00:00,244
"2991","South Asia",1985-06-01 10:00:00,47
"2992","South Asia",1985-07-01 10:00:00,4
"2993","South Asia",1985-08-01 10:00:00,74
"2994","South Asia",1985-09-01 10:00:00,43
"2995","South Asia",1985-10-01 10:00:00,22
"2996","South Asia",1985-11-01 11:00:00,95
"2997","South Asia",1985-12-01 11:00:00,10
"2998","South Asia",1986-01-01 11:00:00,23
"2999","South Asia",1986-02-01 11:00:00,53
"3000","South Asia",1986-03-01 11:00:00,232
"3001","South Asia",1986-04-01 10:00:00,31
"3002","South Asia",1986-05-01 10:00:00,141
"3003","South Asia",1986-06-01 10:00:00,176
"3004","South Asia",1986-07-01 10:00:00,154
"3005","South Asia",1986-08-01 10:00:00,46
"3006","South Asia",1986-09-01 10:00:00,51
"3007","South Asia",1986-10-01 10:00:00,93
"3008","South Asia",1986-11-01 11:00:00,18
"3009","South Asia",1986-12-01 11:00:00,126
"3010","South Asia",1987-01-01 11:00:00,123
"3011","South Asia",1987-02-01 11:00:00,130
"3012","South Asia",1987-03-01 11:00:00,99
"3013","South Asia",1987-04-01 10:00:00,354
"3014","South Asia",1987-05-01 10:00:00,21
"3015","South Asia",1987-06-01 10:00:00,195
"3016","South Asia",1987-07-01 10:00:00,214
"3017","South Asia",1987-08-01 10:00:00,90
"3018","South Asia",1987-09-01 10:00:00,151
"3019","South Asia",1987-10-01 10:00:00,393
"3020","South Asia",1987-11-01 11:00:00,117
"3021","South Asia",1987-12-01 11:00:00,102
"3022","South Asia",1988-01-01 11:00:00,201
"3023","South Asia",1988-02-01 11:00:00,154
"3024","South Asia",1988-03-01 11:00:00,286
"3025","South Asia",1988-04-01 10:00:00,166
"3026","South Asia",1988-05-01 10:00:00,251
"3027","South Asia",1988-06-01 10:00:00,166
"3028","South Asia",1988-07-01 10:00:00,241
"3029","South Asia",1988-08-01 10:00:00,194
"3030","South Asia",1988-09-01 10:00:00,66
"3031","South Asia",1988-10-01 10:00:00,195
"3032","South Asia",1988-11-01 11:00:00,176
"3033","South Asia",1988-12-01 11:00:00,125
"3034","South Asia",1989-01-01 11:00:00,188
"3035","South Asia",1989-02-01 11:00:00,224
"3036","South Asia",1989-03-01 11:00:00,171
"3037","South Asia",1989-04-01 10:00:00,223
"3038","South Asia",1989-05-01 10:00:00,176
"3039","South Asia",1989-06-01 10:00:00,130
"3040","South Asia",1989-07-01 10:00:00,112
"3041","South Asia",1989-08-01 10:00:00,437
"3042","South Asia",1989-09-01 10:00:00,386
"3043","South Asia",1989-10-01 10:00:00,278
"3044","South Asia",1989-11-01 11:00:00,374
"3045","South Asia",1989-12-01 11:00:00,194
"3046","South Asia",1990-01-01 11:00:00,104
"3047","South Asia",1990-02-01 11:00:00,64
"3048","South Asia",1990-03-01 11:00:00,130
"3049","South Asia",1990-04-01 10:00:00,173
"3050","South Asia",1990-05-01 10:00:00,100
"3051","South Asia",1990-06-01 10:00:00,572
"3052","South Asia",1990-07-01 10:00:00,271
"3053","South Asia",1990-08-01 10:00:00,828
"3054","South Asia",1990-09-01 10:00:00,119
"3055","South Asia",1990-10-01 10:00:00,144
"3056","South Asia",1990-11-01 11:00:00,121
"3057","South Asia",1990-12-01 11:00:00,52
"3058","South Asia",1991-01-01 11:00:00,146
"3059","South Asia",1991-02-01 11:00:00,67
"3060","South Asia",1991-03-01 11:00:00,138
"3061","South Asia",1991-04-01 10:00:00,229
"3062","South Asia",1991-05-01 10:00:00,114
"3063","South Asia",1991-06-01 10:00:00,553
"3064","South Asia",1991-07-01 10:00:00,334
"3065","South Asia",1991-08-01 10:00:00,204
"3066","South Asia",1991-09-01 10:00:00,136
"3067","South Asia",1991-10-01 10:00:00,142
"3068","South Asia",1991-11-01 11:00:00,193
"3069","South Asia",1991-12-01 11:00:00,259
"3070","South Asia",1992-01-01 11:00:00,108
"3071","South Asia",1992-02-01 11:00:00,233
"3072","South Asia",1992-03-01 10:00:00,151
"3073","South Asia",1992-04-01 10:00:00,335
"3074","South Asia",1992-05-01 10:00:00,204
"3075","South Asia",1992-06-01 10:00:00,98
"3076","South Asia",1992-07-01 10:00:00,193
"3077","South Asia",1992-08-01 10:00:00,225
"3078","South Asia",1992-09-01 10:00:00,167
"3079","South Asia",1992-10-01 10:00:00,278
"3080","South Asia",1992-11-01 11:00:00,83
"3081","South Asia",1992-12-01 11:00:00,372
"3082","South Asia",1994-01-01 11:00:00,55
"3083","South Asia",1994-02-01 11:00:00,12
"3084","South Asia",1994-03-01 11:00:00,27
"3085","South Asia",1994-04-01 10:00:00,17
"3086","South Asia",1994-05-01 10:00:00,82
"3087","South Asia",1994-06-01 10:00:00,18
"3088","South Asia",1994-07-01 10:00:00,172
"3089","South Asia",1994-08-01 10:00:00,73
"3090","South Asia",1994-09-01 10:00:00,88
"3091","South Asia",1994-10-01 10:00:00,149
"3092","South Asia",1994-11-01 11:00:00,184
"3093","South Asia",1994-12-01 11:00:00,108
